gene_symbol,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
TCF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCL1A,0.00549888564273715,0.09500399976968765,-0.07070335745811462,0.005961164832115173,0.018353400751948357,-0.05169248953461647,-0.0426875464618206,0.06904243677854538,0.08002860099077225,0.0527753047645092,-0.11597283184528351,0.01099707093089819,0.025617798790335655,-0.01987932249903679,0.027513179928064346,0.009284095838665962,0.018918586894869804,0.03901228308677673,0.04659074917435646,-0.001427857088856399,0.02259134314954281,-0.05235467851161957,0.005060344003140926,0.0076224952936172485,-0.009460189379751682,-0.0005428369622677565,-0.01900600641965866,0.02808406762778759,0.015704525634646416,0.03866012766957283,0.030007051303982735,-0.11132502555847168,-0.026596153154969215,0.04834232106804848,0.0059509058482944965,-0.03482067584991455,-0.16311132907867432,0.008176770992577076,-0.015785926952958107,-0.06588982045650482,0.0550018846988678,-0.11913221329450607,-0.06585495918989182,-0.0300909336656332,0.0576779805123806,-0.1918300837278366,-0.07606971263885498,-0.2323123812675476,-0.3746146857738495,0.05726996809244156
TGFB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGFB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGFBI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THBD,0.004793243017047644,-0.005286237690597773,-0.0051545496098697186,-0.006229032296687365,0.005253125913441181,-0.006487506907433271,0.009953094646334648,0.002307524671778083,0.007550906389951706,0.020581020042300224,0.013546979986131191,0.0010175821371376514,-0.0014786068350076675,0.0019285418093204498,-0.028738096356391907,0.029779361560940742,-0.0007759231957606971,0.02086016908288002,-0.01921936869621277,-0.0075591993518173695,0.020245160907506943,-0.002686839085072279,-0.005509553477168083,0.006503938231617212,0.0029715022537857294,0.0028634946793317795,0.004870308097451925,-0.015108747407793999,-0.002967352280393243,0.02965790033340454,0.025372985750436783,0.02470451220870018,-0.013049175962805748,0.007102754898369312,0.001461343839764595,-0.00419679144397378,-0.0008932603523135185,-0.0013230331242084503,0.0033111150842159986,0.0008470675093121827,0.020876901224255562,0.020240308716893196,0.007634405978024006,0.003271987661719322,-0.005221949424594641,0.002509496873244643,0.01999523676931858,0.003809114219620824,-0.00788094662129879,0.0007980818045325577
THBS1,0.02274285815656185,-0.0244941134005785,-0.01967260241508484,-0.0329391174018383,0.01626828871667385,-0.0005465956637635827,0.01478514913469553,0.006054352968931198,0.007823662832379341,0.06773723661899567,0.01783481426537037,0.005612110253423452,-0.025658562779426575,-0.054075077176094055,-0.041935503482818604,0.04567161202430725,0.011667567305266857,0.0001935450709424913,-0.02890378050506115,-0.011900893412530422,0.041908882558345795,-0.012058154679834843,0.010380454361438751,0.0006778097013011575,0.06539350003004074,0.007304366212338209,-0.07164468616247177,-0.01315236371010542,0.032374490052461624,-0.09876345843076706,-0.06837525963783264,-0.05056425556540489,0.13006643950939178,-0.025169774889945984,0.05408893898129463,-0.06979399174451828,0.08816957473754883,-0.00725504569709301,0.5209409594535828,-0.024942835792899132,0.7517498135566711,0.09329742938280106,0.15660567581653595,-0.0476335845887661,0.05484025180339813,0.1088990643620491,0.0806422010064125,0.013173247687518597,-0.07508440315723419,-0.007906723767518997
TIAF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIGIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLR8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLR9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,-0.0017613942036405206,-0.008538574911653996,0.005047147162258625,-0.06302117556333542,0.12823690474033356,0.010791277512907982,0.012866214849054813,-0.016063664108514786,-0.013740172609686852,0.013515433296561241,0.034782178699970245,0.012467250227928162,0.1178290918469429,0.13259151577949524,-0.038802675902843475,-0.01706526428461075,-0.028743930160999298,0.0560707226395607,0.322505921125412,0.018479134887456894,-0.4902905225753784,0.03525550663471222,-0.3471932113170624,0.2485983669757843,0.32438457012176514,0.44759297370910645,0.048570144921541214,-0.04740013927221298,0.1308327168226242,0.035122692584991455,0.12086542695760727,0.05096961557865143,0.15106073021888733,0.043146148324012756,0.03562755510210991,0.1007058322429657,-0.022152751684188843,0.002155903959646821,-0.021098248660564423,-0.03605973348021507,0.03581399843096733,-0.010395237244665623,-0.06615909188985825,-0.01743132807314396,0.030370883643627167,0.0775928720831871,-0.03553837165236473,-0.03669559955596924,-0.01076656673103571,-0.0101119140163064
TNFRSF13C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFSF10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFSF13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFSF13B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFSF14,-0.005849309731274843,-0.003187700407579541,-0.0010241103591397405,-0.006382927298545837,0.005319373682141304,0.0010366271017119288,0.0013900678604841232,0.001614200766198337,0.004097810015082359,0.0008556783432140946,0.0031559052877128124,-0.00369440158829093,0.016066869720816612,-0.011868254281580448,0.00673311622813344,-0.011509510688483715,0.010801614262163639,-0.010395766235888004,-0.005036867689341307,0.013361871242523193,-0.0008293309947475791,0.006522811017930508,-0.012251850217580795,-0.0010445050429552794,0.011227286420762539,-0.027250520884990692,0.02519473247230053,0.005560997407883406,-0.020153900608420372,0.008360784500837326,0.006705025676637888,-0.004727916792035103,-0.013540510088205338,-0.023455094546079636,0.009311379864811897,0.044470250606536865,-0.005469524301588535,-0.021168852224946022,0.011442853137850761,-0.020789556205272675,0.002521050162613392,-0.0013329270295798779,-0.01840418577194214,0.005426002666354179,0.0026645949110388756,0.012413945980370045,-0.03083444945514202,0.049676183611154556,-0.019802888855338097,-0.0007783800829201937
TNFSF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOP2A,-0.010059664957225323,-0.0015011313371360302,0.011214427649974823,-0.015851467847824097,0.005098160821944475,0.01513544749468565,-0.003736307378858328,0.020832568407058716,0.06312572211027145,0.006983512081205845,0.026862962171435356,-0.01973685249686241,-0.012879767455160618,-0.023031141608953476,0.08547984063625336,0.043769750744104385,-0.010966151021420956,0.08049846440553665,0.03960784524679184,-0.04911293089389801,-0.035383760929107666,0.14670254290103912,-0.1101369708776474,-0.17062623798847198,-0.05874020606279373,0.045672934502363205,0.009899944067001343,-0.1364322155714035,-0.039535705000162125,-0.006959590129554272,-0.0681561753153801,-0.0541713573038578,-0.04054621234536171,-0.08529458194971085,0.04873564466834068,0.018636710941791534,0.041216470301151276,0.057317450642585754,-0.01470408495515585,-0.035181958228349686,0.0030996245332062244,0.09535017609596252,0.0664227306842804,0.010863984003663063,-0.08773215860128403,-0.19546152651309967,0.03348872438073158,-0.053262859582901,-0.006956655532121658,-0.05196471884846687
TPSAB1,0.00019053436699323356,0.00032070657471194863,-0.0010949729476124048,0.0016333526000380516,2.0238079741830006e-05,-0.0019355054246261716,0.001309347921051085,-0.005905977915972471,0.004148843698203564,0.0016313852975144982,0.0031097871251404285,-0.006438435986638069,0.004257567692548037,0.0008483915007673204,-0.004541879985481501,0.01141331810504198,-0.005952703766524792,0.014042017981410027,-0.00978066772222519,-0.009615744464099407,-0.0170900821685791,-0.007140609435737133,0.004650197457522154,-0.006943399552255869,-2.5899229513015598e-05,-0.00506213866174221,-0.015019381418824196,-0.00825662910938263,-0.011944686062633991,0.00302888173609972,-0.0175413116812706,-0.0006430770154111087,-0.011067133396863937,-0.0022833808325231075,-0.0028031819965690374,-0.003840896999463439,-0.003792284056544304,0.01209744717925787,0.003847890067845583,0.005139753222465515,-0.011410731822252274,-0.00120075442828238,0.0004802420735359192,0.008316115476191044,0.008128868415951729,-0.026574691757559776,-0.024384383112192154,-0.019923560321331024,-0.04505590721964836,0.002912400057539344
TRAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRBC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TREM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXK,-0.039131056517362595,-0.016658667474985123,-0.028191616758704185,-0.004421865567564964,-0.04159632325172424,-0.03085058368742466,0.008065680973231792,-0.009809882380068302,0.008571978658437729,-0.012206736020743847,0.022494666278362274,-0.015310158021748066,0.056823115795850754,-0.04294976592063904,0.0005205731140449643,-0.00023753840650897473,0.022758517414331436,-0.01989595778286457,-0.034763794392347336,0.006690959446132183,0.012021501548588276,-0.006354928947985172,0.0653901919722557,-0.00175141217187047,-0.05505301058292389,0.06568212062120438,0.12357773631811142,0.01854504458606243,0.05756165459752083,-0.06160619482398033,0.011202524416148663,0.0632510557770729,0.1259121596813202,0.07794668525457382,0.07681699097156525,0.007151308935135603,-0.05092797055840492,0.05261176452040672,0.08485661447048187,0.08057980984449387,0.05129185691475868,-0.17772795259952545,0.08007436990737915,0.19507043063640594,0.04662395641207695,-0.1074119582772255,-0.1968410611152649,0.12246029078960419,0.1475311517715454,0.04185830429196358
TYMS,-0.014838982373476028,-0.004161901772022247,0.009383054450154305,-0.013578932732343674,-0.005465658847242594,0.017475014552474022,-0.006645521614700556,0.02342749573290348,0.08244206756353378,0.006201595067977905,0.03079412691295147,-0.024757854640483856,-0.0237105842679739,-0.03928153216838837,0.08836667239665985,0.0448562353849411,-0.0021137557923793793,0.08787564933300018,0.030558526515960693,-0.06063009798526764,-0.049194950610399246,0.16216260194778442,-0.11395597457885742,-0.21247465908527374,-0.0900353342294693,0.06125631928443909,-0.01900177076458931,-0.18391068279743195,-0.07374691963195801,0.0032789234537631273,-0.07238467782735825,-0.06786113232374191,-0.05827178806066513,-0.09172745794057846,0.011240971274673939,-0.003748471150174737,0.025671299546957016,0.04693318158388138,-0.022229107096791267,-0.01845548488199711,0.020062612369656563,0.05732942745089531,0.00178272626362741,-0.006102477665990591,-0.02090262621641159,-0.12441694736480713,-0.0063658892177045345,-0.05169343575835228,-0.021574480459094048,-0.011789150536060333
Tim3|HAVCR2|AHS0016|pAbO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2C,-0.008281267248094082,-0.0011624027974903584,0.009398470632731915,-0.014016706496477127,0.0041961586102843285,0.013242424465715885,-0.0038393582217395306,0.016652915626764297,0.053441859781742096,0.00387651682831347,0.02480207569897175,-0.01957397349178791,-0.003271170426160097,-0.02342304214835167,0.08386500924825668,0.0414617620408535,-0.02094213292002678,0.08228244632482529,0.040860578417778015,-0.04818535968661308,-0.0359659306704998,0.13474854826927185,-0.10174128413200378,-0.15276305377483368,-0.05476502701640129,0.04269392043352127,0.02654433250427246,-0.126120924949646,-0.026392491534352303,-0.01731196418404579,-0.07056461274623871,-0.03472660854458809,-0.02989058941602707,-0.09034430235624313,0.06519808620214462,0.027263881638646126,0.038428355008363724,0.05962824076414108,-0.014064153656363487,-0.029177803546190262,0.0012622253270819783,0.12837189435958862,0.07387689501047134,-0.0106569305062294,-0.10993889719247818,-0.21446585655212402,0.03569221496582031,-0.03413490578532219,-0.011314569041132927,-0.08291555941104889
VEGFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VMO1,0.0026668813079595566,-0.0016432915581390262,-0.0006220772629603744,0.008709335699677467,0.0161187332123518,-0.0009608655236661434,0.02135448344051838,0.006284061819314957,-0.002367099979892373,-0.005221075378358364,0.006685337051749229,-0.0026289690285921097,-0.007584436796605587,-0.0005521459388546646,-0.011857099831104279,-0.0030390461906790733,0.0038000645581632853,0.026028262451291084,0.0061794547364115715,0.0024926243349909782,0.0048511135391891,0.012596949003636837,-0.004182961769402027,-0.007036948576569557,0.005701209418475628,0.0022671509068459272,0.005070090759545565,0.01148697454482317,-0.003368902485817671,0.008394557051360607,0.018801264464855194,0.0063731614500284195,0.01031449157744646,-0.006617735140025616,0.0011458112858235836,0.00633533950895071,-0.01792553998529911,0.010188180953264236,-0.008766370825469494,0.0004742636519949883,-0.012198923155665398,-0.007776521146297455,-0.02188315987586975,-0.005827589426189661,0.08174186199903488,-0.034096334129571915,0.040993187576532364,0.03186739981174469,0.014413389377295971,0.013261634856462479
VNN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPREB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VSIG4,0.004927324131131172,-0.004947809036821127,-0.0009768567979335785,-0.0007240113918669522,0.010427692905068398,-0.0055899061262607574,0.013795861043035984,0.003501387545838952,0.002950030378997326,-0.0010105951223522425,0.005322216544300318,0.0003777164965867996,-0.0023015376646071672,-0.0004044152155984193,-0.014161474071443081,-0.007127976510673761,0.012614565901458263,0.012717019766569138,-0.0067141796462237835,0.0039011824410408735,-0.0009415707318112254,0.0129855340346694,0.013939362950623035,-0.02201196923851967,-0.01408583577722311,-0.01022800337523222,-0.007076391950249672,0.01163551863282919,-0.015489309094846249,0.06201135367155075,0.05066823214292526,0.03831162303686142,0.008498920127749443,0.018854619935154915,0.0009811302879825234,0.03210790827870369,-0.017096856608986855,-0.004443892277777195,0.00269615207798779,0.005805565509945154,-0.017212333157658577,0.0002970743807964027,-0.007436677347868681,-0.00493855495005846,0.06056930497288704,-0.04234706610441208,0.05346709489822388,0.03568943589925766,0.014901144430041313,-0.02241002395749092
XBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZAP70,-0.06238105520606041,-0.019382519647479057,0.0008629329968243837,-0.02869526669383049,0.0012506793718785048,-0.00498801888898015,-0.00654975138604641,0.01880435273051262,0.07909499108791351,-0.015136581845581532,0.028283318504691124,-0.015309587121009827,0.009928978979587555,-0.02683432027697563,0.017416641116142273,0.026940830051898956,0.01563883386552334,-0.05384565144777298,-0.04733458161354065,0.04215528443455696,-0.01691621169447899,-0.02135518565773964,0.009877996519207954,0.02163022570312023,-0.12065465748310089,0.04532579705119133,0.18925432860851288,-0.04740944132208824,-0.033474162220954895,-0.08400576561689377,-0.10934469848871231,0.07480819523334503,0.0035603365395218134,-0.21282550692558289,0.7026665806770325,0.16224786639213562,-0.10119059681892395,0.05392085760831833,0.061521779745817184,0.2556607723236084,-0.08610720187425613,-0.30637872219085693,0.004513728432357311,-0.07738687843084335,-0.023224595934152603,0.1958657205104828,0.20391257107257843,-0.03925207629799843,-0.13073435425758362,0.02182605490088463
